A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,LANG
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,True,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,False,False,D
False,True,True,False,False,False,False,False,False,False,D
False,True,False,False,False,False,False,False,True,False,D
False,True,False,False,False,False,False,False,False,False,D
False,True,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,True,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,True,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,True,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,False,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,True,False,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,False,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,True,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,False,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,False,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,True,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,True,True,False,False,False,True,False,False,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,True,False,False,False,False,True,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,True,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,True,True,False,False,False,False,False,False,False,D
False,True,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,False,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,False,False,False,False,True,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,True,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,False,False,False,False,False,False,True,False,D
False,True,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,True,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,False,False,D
False,True,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,True,False,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,True,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,True,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,False,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,True,True,False,False,False,False,False,False,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,True,True,False,False,False,False,False,False,False,D
False,True,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,True,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,False,False,D
False,False,False,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,True,False,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,True,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,True,False,False,False,False,True,False,True,False,D
False,False,False,False,False,False,True,False,False,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,True,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,True,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,True,True,False,False,False,False,False,False,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,False,False,False,False,False,False,True,False,D
False,True,False,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,False,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,True,False,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,True,False,False,False,D
False,True,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,True,False,False,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,False,False,D
False,True,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,False,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,False,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,True,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,True,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,True,False,False,False,False,True,False,True,False,D
False,True,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,False,False,D
False,True,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,True,False,False,False,False,True,False,True,False,D
False,True,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,True,False,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,True,False,False,False,False,True,False,False,False,D
False,True,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,False,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,True,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,True,True,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,True,False,False,False,False,False,False,False,False,D
False,True,True,False,False,False,False,False,True,False,D
False,True,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,True,True,False,False,False,False,False,True,False,D
False,False,False,False,False,False,True,False,True,False,D
False,True,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,True,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,False,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,True,False,D
False,False,True,False,False,False,True,False,True,False,D
False,False,True,False,False,False,False,False,False,False,D
False,False,True,False,False,False,False,False,True,False,D
